Glucose_exchange_input,Glutamine_exchange_input,G6P_input,FBP_input,G3P_input,PEP_input,lac_exchange_input,gln_input,glu_input,HK_knockdown,solution_output,g6p_change,fbp_change,g3p_change,pep_change,lac_change,gln_change,glu_change
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.456456456456456,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.456956956956957,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.457457457457457,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.457957957957958,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.458458458458458,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.458958958958959,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.459459459459459,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.45995995995996,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.46046046046046,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.460960960960961,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.461461461461461,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.461961961961962,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.462462462462462,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.462962962962963,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.463463463463463,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.463963963963964,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.464464464464464,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.464964964964965,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.465465465465465,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.465965965965966,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.466466466466466,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.466966966966967,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.467467467467467,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.467967967967968,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.468468468468468,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.468968968968969,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.469469469469469,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.46996996996997,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.47047047047047,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.470970970970971,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.471471471471471,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.471971971971972,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.472472472472472,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.472972972972973,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.473473473473473,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.473973973973974,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.474474474474474,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.474974974974975,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.475475475475475,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.475975975975976,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.476476476476476,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.476976976976977,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.477477477477477,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.477977977977978,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.478478478478478,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.478978978978979,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.479479479479479,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.47997997997998,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.48048048048048,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.480980980980981,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.481481481481481,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.481981981981982,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.482482482482482,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.482982982982983,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.483483483483483,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.483983983983984,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.484484484484485,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.484984984984985,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.485485485485485,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.485985985985986,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.486486486486487,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.486986986986987,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.487487487487487,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.487987987987988,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.488488488488488,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.488988988988989,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.48948948948949,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.48998998998999,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.49049049049049,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.490990990990991,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.491491491491492,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.491991991991992,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.492492492492492,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.492992992992993,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.493493493493493,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.493993993993994,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.494494494494495,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.494994994994995,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.495495495495495,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.495995995995996,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.496496496496497,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.496996996996997,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.497497497497497,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.497997997997998,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.498498498498498,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.498998998998999,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.4994994994995,0,0,0,0,0,0,0,0
0.223,0.003,3.87,0.62,0.54,0.54,6.4,0.56,0.88,0.5,0,0,0,0,0,0,0,0
Glucose_exchange_input,Glutamine_exchange_input,G6P_input,FBP_input,G3P_input,PEP_input,lac_exchange_input,gln_input,glu_input,HK_knockdown,solution_output,g6p_change,fbp_change,g3p_change,pep_change,lac_change,gln_change,glu_change
